schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q001,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],CLOZE_SINGLE,Un collègue que tu ne connais pas encore vient d’arriver. On te dit : « ___ nouveau stagiaire commencera lundi. »,fr,Un,Des,Le,Du,fr,A,On introduit pour la première fois un référent non encore identifié : l’article indéfini « un » convient.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,« des » est pluriel.,« le » supposerait que le stagiaire est déjà identifié par les interlocuteurs.,"« du » est un partitif, incompatible avec un nom comptable singulier de personne.",fa,,ADV-L01-MC01,ADV-L01-MC01,ADV-L01-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""CLOZE_SINGLE"",""EASY""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q002,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],CLOZE_SINGLE,"Dans ce quartier, il n’y a qu’une seule pharmacie. « ___ pharmacie ferme à 20 heures. »",fr,De la,La,Des,Une,fr,B,Le référent est unique dans la situation : on emploie l’article défini « la ».,"« de la » exprimerait une quantité de matière, impossible ici.",این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,« des » est pluriel.,"« une » présenterait une pharmacie parmi plusieurs, ce qui contredit l’unicité donnée.",fa,ADV-L01-MC01,,ADV-L01-MC01,ADV-L01-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""CLOZE_SINGLE"",""EASY""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q003,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],CLOZE_CONTEXT,"Je cherche ___ appartement près de la gare. Hier, j’ai visité ___ appartement dont tu m’avais parlé.",fr,l’ / un,du / l’,un / l’,un / un,fr,C,Première mention non identifiée : « un appartement ». Deuxième mention déjà identifiée par la relative : « l’appartement dont tu m’avais parlé ».,Inverse les valeurs informationnelles : le premier appartement n’est pas identifié et le second l’est.,« du » ne convient pas à un nom comptable singulier ici.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,La seconde occurrence est définie par la relative.,fa,ADV-L01-MC01,ADV-L01-MC01,,ADV-L01-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""CLOZE_CONTEXT"",""EASY""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q004,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],CORRECT_SENTENCE,Quelle phrase est correcte dans le contexte suivant : vous entrez dans un café et demandez pour la première fois un objet quelconque pour écrire ?,fr,"Vous auriez le stylo, s’il vous plaît ?","Vous auriez un stylo, s’il vous plaît ?","Vous auriez des stylo, s’il vous plaît ?","Vous auriez du stylo, s’il vous plaît ?",fr,B,On demande un exemplaire non identifié parmi la classe des stylos : « un stylo ».,« le stylo » suppose un stylo déjà identifié.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,Erreur de nombre et valeur référentielle.,Le partitif ne s’emploie pas avec ce nom comptable au singulier dans ce sens.,fa,ADV-L01-MC01,,ADV-L01-MC01,ADV-L01-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""CORRECT_SENTENCE"",""EASY""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q005,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],INCORRECT_SENTENCE,Dans quelle phrase l’article ne convient-il pas au contexte ?,fr,Un voisin a laissé un message ; je ne sais pas lequel.,"Je voudrais parler au directeur d’une entreprise dont nous n’avons jamais parlé, et je sais précisément lequel.",J’ai acheté un roman hier ; le roman est déjà sur ma table.,"Ferme la fenêtre, s’il te plaît : il n’y en a qu’une dans la pièce.",fr,B,"La dernière phrase est incohérente : « le directeur » peut être défini si l’entreprise est identifiée, mais « d’une entreprise dont nous n’avons jamais parlé » ne permet pas de savoir précisément laquelle sans autre contexte.",Première mention non identifiée : « un voisin » est naturel.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,L’enchaînement indéfini puis défini est régulier.,L’unicité situationnelle justifie « la ».,fa,ADV-L01-MC01,,ADV-L01-MC01,ADV-L01-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""INCORRECT_SENTENCE"",""MEDIUM""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q006,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],ERROR_LOCATION,"Repérez le segment fautif : « J’ai rencontré [A] un ingénieur au colloque ; [B] un ingénieur m’a ensuite envoyé [C] le rapport dont nous avions parlé, puis [D] il est parti. »",fr,[B] un ingénieur,[A] un ingénieur,[D] il est parti,[C] le rapport dont nous avions parlé,fr,A,"Le même ingénieur a déjà été introduit par « un ingénieur » ; à la reprise, il devient identifiable et on attend « l’ingénieur ».",این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,Première mention correcte avec l’indéfini.,Aucun problème d’article dans ce segment.,La relative identifie le rapport : le défini convient.,fa,,ADV-L01-MC01,ADV-L01-MC01,ADV-L01-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""ERROR_LOCATION"",""MEDIUM""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q007,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],REWRITE_EQUIV,"Choisissez la reformulation qui conserve le mieux le sens : « Passe-moi un dossier, n’importe lequel. »",fr,"Passe-moi les dossiers, tous.",Passe-moi le dossier dont nous parlions.,Passe-moi du dossier.,Passe-moi un dossier parmi ceux qui sont là.,fr,D,"« un dossier, n’importe lequel » signifie un exemplaire non identifié parmi plusieurs.",Change le nombre et la quantité.,Rend le référent défini et identifié.,Le partitif est impossible avec ce nom comptable dans ce sens.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,fa,ADV-L01-MC01,ADV-L01-MC01,ADV-L01-MC01,,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""REWRITE_EQUIV"",""MEDIUM""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q008,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],DIALOGUE_COMPLETE,"— Tu as rencontré quelqu’un au service juridique ? — Oui, j’ai parlé à ___ avocate, puis ___ avocate m’a envoyé le formulaire.",fr,de l’ / l’,une / une,une / l’,l’ / une,fr,C,La première occurrence introduit une personne ; la seconde reprend la même personne devenue identifiable.,Le partitif ne convient pas à une personne comptable.,La seconde occurrence doit reprendre la personne déjà introduite.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,Le premier référent n’est pas encore identifié.,fa,ADV-L01-MC01,ADV-L01-MC01,,ADV-L01-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""DIALOGUE_COMPLETE"",""EASY""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q009,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],FA_TO_FR,ترجمهٔ دقیق‌تر را انتخاب کنید: « دیروز یک همسایه را دیدم. آن همسایه دربارهٔ ساختمان از من سؤال کرد.»,fa,"Hier, j’ai vu le voisin. Un voisin m’a posé des questions sur l’immeuble.","Hier, j’ai vu du voisin. Le voisin m’a posé des questions sur l’immeuble.","Hier, j’ai vu un voisin. Le voisin m’a posé des questions sur l’immeuble.","Hier, j’ai vu des voisins. Un voisin m’a posé des questions sur l’immeuble.",fr,C,در معرفی نخست « un voisin » و در ارجاع دوباره به همان فرد « le voisin » به‌کار می‌رود.,ترتیب معرفه/نکره را برعکس می‌کند.,« du voisin » در این معنا غلط است.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,عدد و معنای جمله را تغییر می‌دهد.,fa,ADV-L01-MC01,ADV-L01-MC01,,ADV-L01-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""FA_TO_FR"",""EASY""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B001-Q010,1,ADV-L01,ADV_ARTICLES,ADV-L01-ST01,ADV_L01_DEF_INDEF,[],CONTRAST_RULES,Quelle opposition décrit correctement « un » et « le » dans « J’ai vu un film. Le film durait trois heures » ?,fr,« un » marque le pluriel ; « le » le singulier.,« un » introduit un référent ; « le » reprend ce référent devenu identifiable.,Les deux articles ont exactement la même valeur.,« un » généralise ; « le » indique une quantité.,fr,B,L’indéfini introduit le référent ; le défini le reprend comme identifié dans le discours.,Les deux sont singuliers.,این گزینه پاسخ صحیح است؛ با قاعده و بافت سؤال سازگار است.,Leur fonction discursive diffère nettement.,Ni généralisation ni quantité ici.,fa,ADV-L01-MC01,,ADV-L01-MC01,ADV-L01-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L01:book-p006-p007:def-indef,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""article"",""Article indéfini et défini"",""CONTRAST_RULES"",""MEDIUM""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
