schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q001,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,CLOZE_SINGLE,"« Si le capteur ___ une anomalie cette nuit, le système enverra automatiquement une alerte. »",fr,détecte,détectera,détecterait,détectait,fr,A,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,,ADV-L26-MC01,ADV-L26-MC01,ADV-L26-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q002,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,CLOZE_CONTEXT,"La validation peut être déjà accomplie au moment où l’on parle : « Si vous ___ déjà votre identité, vous recevrez le badge demain matin. »",fr,validerez,avez validé,auriez validé,validiez,fr,B,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,ADV-L26-MC01,,ADV-L26-MC01,ADV-L26-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q003,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,CORRECT_SENTENCE,Une mission est prévue demain. Quelle phrase respecte la construction de la condition réelle avec « si » ?,fr,"Si la sonde arrivera avant midi, l’équipe commencera les mesures dans l’après-midi.","Si la sonde arriverait avant midi, l’équipe commencera les mesures dans l’après-midi.","Si la sonde arrive avant midi, l’équipe commencera les mesures dans l’après-midi.","Si la sonde soit arrivée avant midi, l’équipe commencera les mesures dans l’après-midi.",fr,C,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,ADV-L26-MC01,ADV-L26-MC01,,ADV-L26-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q004,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,INCORRECT_SENTENCE,Repérez la phrase qui emploie à tort le futur simple dans la proposition introduite par « si ».,fr,"Si le bureau est ouvert samedi, nous déposerons le dossier sur place.","Si vous avez déjà payé les frais, vous recevrez un reçu séparé.","Si le trafic reste fluide, le car arrivera avant neuf heures.","Si le bureau sera ouvert samedi, nous déposerons le dossier sur place.",fr,D,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.",Cette phrase ne correspond pas à l’erreur recherchée ou respecte le schéma temporel attendu.,Cette phrase ne correspond pas à l’erreur recherchée ou respecte le schéma temporel attendu.,Cette phrase ne correspond pas à l’erreur recherchée ou respecte le schéma temporel attendu.,C’est bien la phrase fautive demandée : la proposition avec « si » contient une forme incompatible avec le schéma visé.,fr,ADV-L26-MC01,ADV-L26-MC01,ADV-L26-MC01,,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q005,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,ERROR_LOCATION,"Dans « Si le service ouvrira à huit heures, nous partirons un peu plus tôt », quel segment porte l’erreur de temps ?",fr,ouvrira,Si le service,nous partirons,un peu plus tôt,fr,A,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.",Ce segment est précisément l’endroit où le temps ou le mode rompt la construction attendue.,Ce segment n’est pas la source de l’erreur de temps ou de mode dans la phrase.,Ce segment n’est pas la source de l’erreur de temps ou de mode dans la phrase.,Ce segment n’est pas la source de l’erreur de temps ou de mode dans la phrase.,fr,,ADV-L26-MC01,ADV-L26-MC01,ADV-L26-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q006,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,CONJUGATION,"Conjuguez « recevoir » au temps qui convient : « Si le laboratoire ___ les échantillons avant midi, il publiera les premiers résultats demain. »",fr,recevra,reçoit,recevrait,recevait,fr,B,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,ADV-L26-MC01,,ADV-L26-MC01,ADV-L26-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|CONJUGATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q007,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,TENSE_CHOICE,"La condition est antérieure mais tenue pour réelle : « Si le technicien ___ déjà une copie de sécurité, nous pourrons restaurer les fichiers ce soir. »",fr,fera,aurait fait,a fait,faisait,fr,C,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,ADV-L26-MC01,ADV-L26-MC01,,ADV-L26-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|TENSE_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q008,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,TENSE_CHOICE,"La condition concerne demain : « Si la visibilité ___ demain matin, le ferry reprendra la traversée. »",fr,s’améliorera,s’améliorerait,s’améliorait,s’améliore,fr,D,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,fr,ADV-L26-MC01,ADV-L26-MC01,ADV-L26-MC01,,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|TENSE_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q009,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,REWRITE_EQUIV,"Quelle reformulation exprime une condition réelle pour demain ? « La météo doit rester stable ; dans ce cas, la mission partira à six heures. »",fr,"Si la météo reste stable, la mission partira à six heures.","Si la météo restera stable, la mission partira à six heures.","Si la météo resterait stable, la mission partirait à six heures.","Pourvu que la météo restera stable, la mission partira à six heures.",fr,A,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.",Cette option respecte la condition réelle avec « si » et le repère temporel indiqué.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,,ADV-L26-MC01,ADV-L26-MC01,ADV-L26-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|REWRITE_EQUIV,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B119-Q010,1,ADV-L26,ADV_CONDITION_HYPOTHESIS,ADV-L26-ST01,ADV_L26_COND_SI_IND,,CONTRAST_RULES,"Quelle règle rend compte de « Si le dossier est complet demain, nous le transmettrons immédiatement » ?",fr,Le futur simple doit apparaître dans les deux propositions dès qu’un repère futur est exprimé.,"Après « si » dans une condition tenue pour réalisable, on n’emploie pas le futur simple : le présent peut renvoyer à l’avenir, tandis que la conséquence peut être au futur.","La proposition avec « si » exige toujours l’imparfait, même pour une condition réelle.",Le conditionnel présent est obligatoire dans la conséquence de toute phrase avec « si ».,fr,B,"Dans une condition tenue pour réalisable, « si » se construit ici avec un temps de l’indicatif autre que le futur simple. Le présent peut renvoyer à l’avenir et la conséquence peut être au futur ; une condition déjà accomplie peut aussi être au passé.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",Cette analyse décrit correctement le contraste de temps ou de mode présenté dans la leçon.,"Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.","Cette forme introduit notamment le futur ou le conditionnel après « si », ce qui ne correspond pas à la condition réelle visée.",fr,ADV-L26-MC01,,ADV-L26-MC01,ADV-L26-MC01,VERY_HARD,0.95,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L26:book-p154-p155:cond-si-ind,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L26|ADV_L26_COND_SI_IND|CONTRAST_RULES,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
