schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q001,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,CLOZE_SINGLE,« Le service de nuit reste ouvert ___ le guichet principal ferme à dix-huit heures. »,fr,alors que,malgré,au lieu de,pourtant,fr,A,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,,ADV-L24-MC01,ADV-L24-MC01,ADV-L24-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q002,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,CLOZE_CONTEXT,"Deux actions durent en même temps et s’opposent : « ___ la restauratrice nettoyait la fresque, les visiteurs circulaient dans la salle voisine. »",fr,Au lieu de,Pendant que,En revanche,Bien que,fr,B,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,ADV-L24-MC01,,ADV-L24-MC01,ADV-L24-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q003,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,CORRECT_SENTENCE,Une phrase doit opposer deux choix professionnels au moyen d’une conjonction. Laquelle est correctement construite ?,fr,Maya travaille dans l’édition tandis que de son frère exerce dans la finance.,Maya travaille dans l’édition contrairement son frère exerce dans la finance.,Maya travaille dans l’édition tandis que son frère exerce dans la finance.,Maya travaille dans l’édition au lieu que son frère exerce dans la finance.,fr,C,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,ADV-L24-MC01,ADV-L24-MC01,,ADV-L24-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q004,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,INCORRECT_SENTENCE,Une seule phrase emploie mal une conjonction d’opposition. Laquelle ?,fr,Le quartier est calme alors que l’avenue voisine est très bruyante.,"Tandis que Léa vérifiait les chiffres, Karim préparait les graphiques.","Pendant que je corrigeais le rapport, elle répondait aux courriels.","Pendant que la réunion, les techniciens poursuivaient les essais.",fr,D,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",fr,ADV-L24-MC01,ADV-L24-MC01,ADV-L24-MC01,,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q005,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,ERROR_LOCATION,"Dans « Le premier comité / accepte la proposition / tandis que de le second / la refuse », quel segment contient l’erreur ?",fr,tandis que de le second,Le premier comité,accepte la proposition,la refuse,fr,A,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,,ADV-L24-MC01,ADV-L24-MC01,ADV-L24-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q006,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,TENSE_CHOICE,"Tout au long de l’essai, deux actions étaient simultanées : « Pendant que la technicienne ___ les capteurs, l’équipe consignait les mesures. »",fr,a réglé,réglait,réglera,aurait réglé,fr,B,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,ADV-L24-MC01,,ADV-L24-MC01,ADV-L24-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|TENSE_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q007,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,REWRITE_EQUIV,Reliez les deux constats avec « alors que » : « Le littoral est très humide. L’intérieur des terres est sec. »,fr,Le littoral est très humide malgré l’intérieur des terres est sec.,Le littoral est très humide au lieu de l’intérieur des terres est sec.,Le littoral est très humide alors que l’intérieur des terres est sec.,Le littoral est très humide pourtant que l’intérieur des terres est sec.,fr,C,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,ADV-L24-MC01,ADV-L24-MC01,,ADV-L24-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|REWRITE_EQUIV,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q008,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,REWRITE_EQUIV,Deux actions longues se déroulaient au même moment. Quelle reformulation avec « pendant que » convient ? « Je classais les archives. Nora répondait aux appels. »,fr,Je classais les archives pendant Nora répondait aux appels.,Je classais les archives au lieu que Nora répondait aux appels.,Je classais les archives en revanche Nora répondait aux appels.,Je classais les archives pendant que Nora répondait aux appels.,fr,D,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",fr,ADV-L24-MC01,ADV-L24-MC01,ADV-L24-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|REWRITE_EQUIV,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q009,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,FR_TO_FA,"ترجمهٔ دقیق را انتخاب کنید: « Tandis que le premier groupe défendait la réforme, le second la critiquait. »",fr,در حالی که گروه اول از اصلاحات دفاع می‌کرد، گروه دوم از آن انتقاد می‌کرد.,با وجود اینکه گروه اول از اصلاحات دفاع می‌کرد، گروه دوم هم از آن دفاع می‌کرد.,به جای دفاع از اصلاحات، گروه اول از گروه دوم انتقاد می‌کرد.,چون گروه اول از اصلاحات دفاع می‌کرد، گروه دوم آن را پذیرفت.,fa,A,برای پاسخ درست باید هم معنای تقابل یا امتیاز و هم ساخت دستوریِ معرفی‌شده در درس حفظ شود.,این گزینه هم رابطهٔ تقابل/امتیاز و هم ساخت دستوری جملهٔ مبدأ را درست حفظ می‌کند.,این گزینه یا رابطهٔ معنایی را عوض می‌کند یا ساخت دستوریِ معرفی‌شده در درس را رعایت نمی‌کند.,این گزینه یا رابطهٔ معنایی را عوض می‌کند یا ساخت دستوریِ معرفی‌شده در درس را رعایت نمی‌کند.,این گزینه یا رابطهٔ معنایی را عوض می‌کند یا ساخت دستوریِ معرفی‌شده در درس را رعایت نمی‌کند.,fa,,ADV-L24-MC01,ADV-L24-MC01,ADV-L24-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B110-Q010,1,ADV-L24,ADV_OPPOSITION_CONCESSION,ADV-L24-ST01,ADV_L24_OPP_CONJ,,DIALOGUE_COMPLETE,"— Les deux antennes appliquent-elles la même politique ? — Non. L’antenne nord limite les rendez-vous, ___ celle du centre en ajoute.",fr,malgré,alors que,au lieu de,néanmoins,fr,B,« Alors que » et « tandis que » opposent deux faits ; « tandis que » et « pendant que » peuvent aussi exprimer cette opposition avec une nuance de durée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,"Cette option respecte la construction des conjonctions d’opposition et, le cas échéant, la nuance de durée.",La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,La forme choisie ne construit pas correctement la proposition d’opposition ou ne correspond pas à la nuance de simultanéité/durée visée.,fr,ADV-L24-MC01,,ADV-L24-MC01,ADV-L24-MC01,VERY_HARD,0.95,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L24:book-p148-p149:opp-conj,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L24|ADV_L24_OPP_CONJ|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
