schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q001,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,CLOZE_SINGLE,"Complétez avec la conjonction qui, selon le chapitre, répond directement à la question « pourquoi ? » : « Je reste chez moi ___ je suis fiévreux. »",fr,parce que,comme,puisque,car,fr,A,Le chapitre indique que « parce que » est la conjonction courante qui répond à « pourquoi ? » et introduit une cause considérée comme banale.,« parce que » répond directement à « pourquoi ? » dans ce contexte.,« comme » met normalement la cause en tête de phrase et la met en valeur ; il ne correspond pas ici à la réponse directe attendue à « pourquoi ? ».,"« puisque » présente la cause comme évidente ou déjà connue de l’interlocuteur, ce que le contexte n’indique pas.","« car » est un mot de liaison explicatif plutôt écrit, alors que la règle visée ici est celle de « parce que » comme réponse à « pourquoi ? ».",fr,,ADV-L21-MC01,ADV-L21-MC01,ADV-L21-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q002,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,CLOZE_CONTEXT,"La cause est nouvelle pour le lecteur et l’auteur veut la mettre en valeur dès le début de la phrase : « ___ la route du col est fermée, nous passerons par la vallée. »",fr,Parce que,Comme,Puisque,Du fait que,fr,B,"« Comme » se place en tête de phrase et met la cause en valeur. Le contexte précise que la cause est nouvelle, ce qui écarte « puisque ».","Le chapitre précise que « parce que » n’est, en général, pas placé en tête de phrase ; il répond plutôt à une question de cause déjà posée.",« Comme » correspond à la mise en tête et à la mise en valeur de la cause.,« puisque » conviendrait si la fermeture était présentée comme évidente ou déjà connue du destinataire ; ici la cause est explicitement donnée comme nouvelle.,"« du fait que » peut introduire une cause connue de tous, mais le contexte demande précisément la conjonction qui met une cause nouvelle en valeur en tête de phrase.",fr,ADV-L21-MC01,,ADV-L21-MC01,ADV-L21-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q003,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,CLOZE_CONTEXT,"Deux collègues savent déjà que le serveur sera coupé à 18 h. L’un dit : « ___ le serveur s’arrête à 18 h, sauvegardons les fichiers maintenant. »",fr,Parce que,Comme,Puisque,Sous prétexte que,fr,C,« Puisque » introduit une cause évidente pour le locuteur et en général connue de l’interlocuteur.,"« parce que » introduit une cause banale, mais le contexte insiste ici sur une information déjà partagée par les deux interlocuteurs.","« comme » peut mettre une cause en tête, mais il ne marque pas aussi directement le caractère évident ou déjà connu de la cause.",La coupure est déjà connue des deux interlocuteurs : « puisque » est donc le choix ciblé.,"« sous prétexte que » mettrait la cause à distance comme fausse ou douteuse, ce qui contredit le contexte factuel.",fr,ADV-L21-MC01,ADV-L21-MC01,,ADV-L21-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q004,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,CLOZE_CONTEXT,"Complétez selon la règle sur plusieurs causes : « Comme le réseau était saturé et ___ plusieurs techniciens étaient absents, la mise à jour a été reportée. »",fr,comme,parce que,puisque,que,fr,D,"Après une première cause introduite par « comme », la seconde cause coordonnée est introduite par « que » : « Comme X et que Y… ».","Quand plusieurs causes dépendent de la même conjonction, le chapitre recommande de ne pas répéter la conjonction : la seconde est remplacée par « que ».",Passer de « comme » à « parce que » rompt la coordination prévue par la règle et modifie la construction.,« puisque » changerait la valeur informationnelle de la seconde cause au lieu de simplement coordonner deux causes sous « comme ».,La règle de coordination de plusieurs causes impose « que » après « et ».,fr,ADV-L21-MC01,ADV-L21-MC01,ADV-L21-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q005,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,CORRECT_SENTENCE,Quelle phrase respecte le mieux l’emploi décrit dans le chapitre ?,fr,Nous avons fermé les fenêtres parce que la fumée entrait dans la pièce.,"Parce que la fumée entrait dans la pièce, nous avons fermé les fenêtres.","Nous avons fermé les fenêtres puisque la fumée, inconnue de tous, entrait soudain dans la pièce.","Comme nous avons fermé les fenêtres, la fumée entrait dans la pièce.",fr,A,La phrase correcte utilise « parce que » après la conséquence pour donner une cause ordinaire.,« parce que » suit naturellement la conséquence et explique pourquoi les fenêtres ont été fermées.,"Le chapitre indique que « parce que » n’est, en général, pas en tête de phrase ; cette place est moins conforme à la règle enseignée.",« puisque » suppose une cause évidente ou déjà connue ; l’option dit explicitement qu’elle est inconnue.,Cette phrase fait de la fermeture des fenêtres la cause de l’entrée de la fumée et inverse la relation logique visée.,fr,,ADV-L21-MC01,ADV-L21-MC01,ADV-L21-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q006,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,CORRECT_SENTENCE,Quelle phrase applique correctement la règle de coordination de deux causes ?,fr,"Comme la salle était trop petite et comme plusieurs invités restaient debout, nous avons ouvert la pièce voisine.","Comme la salle était trop petite et que plusieurs invités restaient debout, nous avons ouvert la pièce voisine.","Puisque la salle était trop petite et parce que plusieurs invités restaient debout, nous avons ouvert la pièce voisine.","Parce que la salle était trop petite et que plusieurs invités restaient debout, comme nous avons ouvert la pièce voisine.",fr,B,"Avec plusieurs causes sous « comme », on garde « comme » pour la première et on emploie « que » pour la suivante.",Le chapitre demande de remplacer la répétition de « comme » par « que » pour la seconde cause coordonnée.,La structure « Comme … et que … » suit exactement la règle du chapitre.,Mélanger deux conjonctions différentes modifie la présentation des deux causes au lieu de les coordonner sous une même construction.,La fin avec « comme » fait de l’ouverture une nouvelle cause et rend la structure logique incorrecte.,fr,ADV-L21-MC01,,ADV-L21-MC01,ADV-L21-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q007,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,INCORRECT_SENTENCE,Quelle phrase ne respecte pas la règle enseignée pour plusieurs causes ?,fr,"Comme le train avait du retard et que la correspondance était courte, ils ont appelé la gare.",Ils ont appelé la gare parce que le train avait du retard.,"Comme le train avait du retard et comme la correspondance était courte, ils ont appelé la gare.","Puisque vous connaissez déjà le changement de quai, allons directement au nouveau point de rendez-vous.",fr,C,La phrase fautive répète « comme » pour la seconde cause ; le chapitre demande « Comme … et que … ».,Cette phrase suit la règle : la seconde cause est introduite par « que ».,« parce que » introduit correctement une cause ordinaire après la conséquence.,La répétition « comme … et comme … » doit être remplacée par « comme … et que … ».,« puisque » convient à une cause présentée comme déjà connue de l’interlocuteur.,fr,ADV-L21-MC01,ADV-L21-MC01,,ADV-L21-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q008,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,ERROR_LOCATION,"Dans « Comme / il y avait une grève / et comme / les routes étaient bloquées, nous avons annulé le déplacement », quel segment contient l’erreur selon la règle du chapitre ?",fr,Comme,il y avait une grève,les routes étaient bloquées,et comme,fr,D,"Avec deux causes introduites sous une même construction en « comme », on ne répète pas la conjonction : on écrit « Comme il y avait une grève et que les routes étaient bloquées… ».",Le premier « Comme » est correct : il introduit la première cause en tête de phrase.,Cette proposition exprime correctement la première cause ; elle ne contient pas l’erreur ciblée.,Cette proposition est grammaticalement correcte ; l’erreur porte sur le connecteur qui la précède.,Le segment « et comme » doit devenir « et que ».,fr,ADV-L21-MC01,ADV-L21-MC01,ADV-L21-MC01,,VERY_HARD,0.95,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q009,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,TENSE_CHOICE,"Comme elle ___ son badge dans le train ce matin, elle ne peut pas entrer dans le bâtiment maintenant.",fr,a oublié,oubliera,oubliait,aurait oublié,fr,A,La cause est un événement ponctuel accompli ce matin dont la conséquence est encore actuelle ; le passé composé convient.,« a oublié » situe correctement la cause accomplie avant la conséquence présente.,"Le futur placerait l’oubli après le moment présent, alors que la conséquence actuelle vient d’un oubli déjà réalisé ce matin.",L’imparfait présenterait plutôt une situation en cours ou habituelle ; ici l’oubli est un événement ponctuel accompli.,"Le conditionnel passé suggérerait une information rapportée ou hypothétique, alors que le contexte présente l’oubli comme un fait établi.",fr,,ADV-L21-MC01,ADV-L21-MC01,ADV-L21-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|TENSE_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B098-Q010,1,ADV-L21,ADV_CAUSE,ADV-L21-ST01,ADV_L21_CAUSE_COMMON,,TENSE_CHOICE,"Comme nous ___ déjà la réservation lorsque les tarifs ont augmenté, le prix initial a été maintenu.",fr,confirmions,avions confirmé,avons confirmé,confirmerions,fr,B,La confirmation est antérieure à un autre fait passé (« les tarifs ont augmenté ») ; le plus-que-parfait exprime cette antériorité.,L’imparfait ne marque pas clairement l’antériorité achevée de la confirmation par rapport à l’augmentation des tarifs.,« avions confirmé » marque que la cause était déjà réalisée avant l’augmentation.,Le passé composé place les deux faits dans le passé sans exprimer aussi précisément que la confirmation était déjà achevée avant l’augmentation.,"Le conditionnel présent exprimerait un futur dans le passé ou une hypothèse, ce qui ne convient pas aux faits racontés comme réalisés.",fr,ADV-L21-MC01,,ADV-L21-MC01,ADV-L21-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L21:book-p134-p135:cause-common,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L21|ADV_L21_CAUSE_COMMON|TENSE_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
