schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q001,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,PREPOSITION_CHOICE,"Après plusieurs années à l’étranger, Camille s’installe ___ Lisbonne pour travailler dans une galerie.",fr,à,en,de,dans,fr,A,"Devant un nom de ville, la préposition de lieu attendue est « à » : « à Lisbonne ».","Devant un nom de ville, la préposition de lieu attendue est « à » : « à Lisbonne ».",« en » ne s’emploie pas ici devant un nom de ville.,"« de » exprimerait notamment la provenance, pas la destination.","« dans » exigerait ici un groupe nominal spécifique, et non le simple nom de ville.",fa,,ADV-L16-MC01,ADV-L16-MC01,ADV-L16-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|PREPOSITION_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q002,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,CLOZE_CONTEXT,"Le conservateur prépare une exposition sur l’art roman. Depuis des mois, il s’intéresse ___ l’architecture des abbayes.",fr,de,à,en,pour,fr,B,Le verbe « s’intéresser » se construit avec « à » devant son complément.,« de » ne correspond pas à la construction de « s’intéresser ».,Le verbe « s’intéresser » se construit avec « à » devant son complément.,« en » ne gouverne pas ce complément verbal.,"« pour » exprimerait un but ou une destination, pas le complément régi par le verbe.",fa,ADV-L16-MC01,,ADV-L16-MC01,ADV-L16-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q003,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,CORRECT_SENTENCE,La médiatrice doit parler à deux groupes. Quelle formulation respecte la répétition de la préposition avec plusieurs compléments ?,fr,Elle s’adresse à la direction et les représentants du personnel.,Elle s’adresse de la direction et aux représentants du personnel.,Elle s’adresse à la direction et aux représentants du personnel.,Elle s’adresse à la direction et de représentants du personnel.,fr,C,"Avec plusieurs compléments de « s’adresser à », la préposition est maintenue : « à la direction » et « aux représentants ».",Le second complément perd à tort la préposition « à ».,« s’adresser » ne se construit pas avec « de » dans ce sens.,"Avec plusieurs compléments de « s’adresser à », la préposition est maintenue : « à la direction » et « aux représentants ».","Le second complément exige également « à », ici contracté en « aux ».",fa,ADV-L16-MC01,ADV-L16-MC01,,ADV-L16-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q004,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,FA_TO_FR,کدام ترجمهٔ فرانسوی برای «او کم‌کم پیشرفت کرد.» طبیعی و مطابق با ساخت قیدی درس است؟,fa,Il a progressé de peu à peu.,Il a progressé en peu à peu.,Il a progressé pour peu à peu.,Il a progressé peu à peu.,fr,D,La locution adverbiale « peu à peu » exprime une gradation progressive.,La locution ne prend pas « de » devant elle.,La locution ne se construit pas avec « en ».,La locution ne se construit pas avec « pour ».,La locution adverbiale « peu à peu » exprime une gradation progressive.,fa,ADV-L16-MC01,ADV-L16-MC01,ADV-L16-MC01,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|FA_TO_FR,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q005,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,CONTRAST_RULES,"Dans les groupes nominaux suivants, quelle analyse des valeurs de « à » est correcte ?",fr,"Dans « un couteau à pain », « à » indique l’usage ; dans « une tarte aux abricots », il indique la composition.","Dans les deux groupes, « à » indique uniquement le propriétaire de l’objet.","Dans « un couteau à pain », « à » indique la provenance ; dans « une tarte aux abricots », il indique la destination.","Dans les deux groupes, « à » n’a qu’une valeur de lieu.",fr,A,Le chapitre distingue notamment « à » pour l’usage approprié d’un objet et « à » pour la composition d’un nom composé.,Le chapitre distingue notamment « à » pour l’usage approprié d’un objet et « à » pour la composition d’un nom composé.,"La possession est typiquement exprimée par « de », pas par ces deux emplois de « à ».",Ni la provenance ni la destination ne correspondent aux relations nominales données.,Ces deux groupes nominaux ne décrivent pas un lieu.,fa,,ADV-L16-MC01,ADV-L16-MC01,ADV-L16-MC01,VERY_HARD,1.00,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|CONTRAST_RULES,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q006,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,PREPOSITION_CHOICE,"Pour éviter les embouteillages, elle va au travail ___ vélo.",fr,en,à,de,par,fr,B,Le chapitre donne « à » pour certains moyens de déplacement comme « à pied » et « à vélo ».,"Dans la règle étudiée, on dit « à vélo », non « en vélo ».",Le chapitre donne « à » pour certains moyens de déplacement comme « à pied » et « à vélo ».,« de » ne marque pas ce moyen de déplacement.,"« par » peut marquer un moyen dans d’autres structures, mais pas cette locution usuelle.",fa,ADV-L16-MC01,,ADV-L16-MC01,ADV-L16-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|PREPOSITION_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q007,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,CLOZE_CONTEXT,Les deux logiciels offrent presque les mêmes fonctions. La version gratuite est comparable ___ la version payante sur ce point.,fr,de,avec,à,pour,fr,C,L’adjectif « comparable » se construit avec « à » dans la comparaison.,« de » ne convient pas avec « comparable » dans cette construction.,« avec » n’est pas la préposition régie ici par l’adjectif.,L’adjectif « comparable » se construit avec « à » dans la comparaison.,« pour » ne marque pas la comparaison attendue.,fa,ADV-L16-MC01,ADV-L16-MC01,,ADV-L16-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q008,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,INCORRECT_SENTENCE,"Parmi ces quatre énoncés, lequel ne respecte pas la construction exigée par « à » ?",fr,Nous pensons à la prochaine étape.,La commission est favorable à cette proposition.,Ce meuble a été fabriqué à la main.,Il s’intéresse de l’histoire des techniques.,fr,D,« S’intéresser » exige « à » : il faut dire « s’intéresser à l’histoire des techniques ».,« penser à » est correct.,« favorable à » est correct.,« à la main » est une locution correcte de manière/fabrication.,« S’intéresser » exige « à » : il faut dire « s’intéresser à l’histoire des techniques ».,fa,ADV-L16-MC01,ADV-L16-MC01,ADV-L16-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q009,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,ERROR_LOCATION,Repérez le segment fautif : « La délégation est opposée / de cette mesure / depuis le début / des négociations. »,fr,de cette mesure,La délégation est opposée,depuis le début,des négociations,fr,A,L’adjectif « opposé » se construit ici avec « à » : « opposée à cette mesure ».,L’adjectif « opposé » se construit ici avec « à » : « opposée à cette mesure ».,Le groupe sujet + attribut est correct.,Le complément temporel est correct.,Le complément nominal introduit par « de » est correct.,fa,,ADV-L16-MC01,ADV-L16-MC01,ADV-L16-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B072-Q010,1,ADV-L16,ADV_PREPOSITIONS,ADV-L16-ST01,ADV_L16_PREP_A,,CORRECT_SENTENCE,Quelle phrase utilise correctement une locution avec « à » pour indiquer la manière de fabrication ?,fr,Ces carnets sont reliés en la main.,Ces carnets sont reliés à la main.,Ces carnets sont reliés de la main.,Ces carnets sont reliés pour la main.,fr,B,« À la main » est une locution correcte qui exprime la manière de faire.,« en la main » n’est pas la locution attendue.,« À la main » est une locution correcte qui exprime la manière de faire.,« de la main » ne remplit pas ici la même fonction.,"« pour la main » exprimerait une destination, pas la manière.",fa,ADV-L16-MC01,,ADV-L16-MC01,ADV-L16-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L16:book-p104-p105:prep-a,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L16|ADV_L16_PREP_A|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
