schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q001,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,DIALOGUE_COMPLETE,— Tu penses que Nora viendra à la réunion de vendredi ? — ___ ; elle n’a encore confirmé sa présence à personne.,fr,Je n’en suis pas sûr.,Absolument.,Bien sûr que oui.,Certainement.,fr,A,"Dans une interaction, l’adhésion, le refus et l’incertitude peuvent être gradués : « absolument / certainement / bien sûr » renforcent l’engagement, tandis que « peut-être / c’est possible / je n’en suis pas sûr / sans doute » maintiennent une distance.","Cette option exprime le degré d’adhésion, de refus ou d’incertitude demandé.",Cette option marque un degré d’engagement différent de celui demandé.,Cette option marque un degré d’engagement différent de celui demandé.,Cette option marque un degré d’engagement différent de celui demandé.,fr,,ADV-L27-MC01,ADV-L27-MC01,ADV-L27-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q002,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,DIALOGUE_COMPLETE,"— Tu vas transmettre mon mot de passe au prestataire ? — ___, je ne le communiquerai à personne.",fr,Peut-être.,Absolument pas.,Sans doute.,C’est à voir.,fr,B,"Dans une interaction, l’adhésion, le refus et l’incertitude peuvent être gradués : « absolument / certainement / bien sûr » renforcent l’engagement, tandis que « peut-être / c’est possible / je n’en suis pas sûr / sans doute » maintiennent une distance.",Cette option marque un degré d’engagement différent de celui demandé.,"Cette option exprime le degré d’adhésion, de refus ou d’incertitude demandé.",Cette option marque un degré d’engagement différent de celui demandé.,Cette option marque un degré d’engagement différent de celui demandé.,fr,ADV-L27-MC01,,ADV-L27-MC01,ADV-L27-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q003,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,REGISTER_CHOICE,"Dans un échange professionnel, quelle réponse marque une adhésion nette et sans réserve à la proposition « Nous devons reporter le lancement » ?",fr,On verra bien.,Ce n’est pas impossible.,Certainement.,Je ne sais pas.,fr,C,"Dans une interaction, l’adhésion, le refus et l’incertitude peuvent être gradués : « absolument / certainement / bien sûr » renforcent l’engagement, tandis que « peut-être / c’est possible / je n’en suis pas sûr / sans doute » maintiennent une distance.","Cette formulation est trop forte, trop faible ou porte une autre intention communicative.","Cette formulation est trop forte, trop faible ou porte une autre intention communicative.",Cette formulation correspond au degré d’engagement et au contexte discursif demandé.,"Cette formulation est trop forte, trop faible ou porte une autre intention communicative.",fr,ADV-L27-MC01,ADV-L27-MC01,,ADV-L27-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|REGISTER_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q004,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,FR_TO_FA,ترجمهٔ دقیق جملهٔ زیر را انتخاب کنید: « Ça m’étonnerait fort qu’il accepte le contrat sans garanties supplémentaires. »,fr,مطمئنم که او قرارداد را بدون تضمین‌های اضافی می‌پذیرد.,او حتماً قرارداد را بدون تضمین‌های اضافی رد کرده است.,ممکن است او قبلاً قرارداد را بدون تضمین‌های اضافی امضا کرده باشد.,خیلی بعید می‌دانم که او قرارداد را بدون تضمین‌های اضافی بپذیرد.,fa,D,در تعامل، تأیید، رد و عدم‌قطعیت درجه‌بندی می‌شوند: «absolument / certainement / bien sûr» تعهد را تقویت می‌کنند و «peut-être / c’est possible / je n’en suis pas sûr / sans doute» فاصله و عدم‌قطعیت را حفظ می‌کنند.,این گزینه درجهٔ تعهد، وجه یا معنای ارتباطی را با الگوی معرفی‌شده در درس اشتباه می‌گیرد.,این گزینه درجهٔ تعهد، وجه یا معنای ارتباطی را با الگوی معرفی‌شده در درس اشتباه می‌گیرد.,این گزینه درجهٔ تعهد، وجه یا معنای ارتباطی را با الگوی معرفی‌شده در درس اشتباه می‌گیرد.,این گزینه همان درجهٔ تعهد، وجه یا معنای ارتباطیِ موردنظر درس را حفظ می‌کند.,fa,ADV-L27-MC01,ADV-L27-MC01,ADV-L27-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q005,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,CONTRAST_RULES,Quelle opposition de nuance est correctement décrite ?,fr,"« Absolument » marque une adhésion forte, tandis que « sans doute » laisse subsister une part d’incertitude.",« Sans doute » exprime toujours une certitude plus forte que « absolument ».,« Peut-être » et « certainement » ont exactement le même degré d’engagement.,« Bien sûr que non » est une réponse hésitante et non une négation renforcée.,fr,A,"Dans une interaction, l’adhésion, le refus et l’incertitude peuvent être gradués : « absolument / certainement / bien sûr » renforcent l’engagement, tandis que « peut-être / c’est possible / je n’en suis pas sûr / sans doute » maintiennent une distance.",Cette analyse distingue correctement les deux pôles ou degrés de modalisation.,Cette analyse efface ou inverse la distinction de nuance établie dans la leçon.,Cette analyse efface ou inverse la distinction de nuance établie dans la leçon.,Cette analyse efface ou inverse la distinction de nuance établie dans la leçon.,fr,,ADV-L27-MC01,ADV-L27-MC01,ADV-L27-MC01,VERY_HARD,0.95,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|CONTRAST_RULES,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q006,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,CLOZE_CONTEXT,Le dossier a-t-il déjà été validé ? Personne n’a encore vu la décision officielle : « ___ ; le secrétariat doit nous rappeler cet après-midi. »,fr,Bien sûr que oui.,C’est possible.,Absolument.,Évidemment.,fr,B,"Dans une interaction, l’adhésion, le refus et l’incertitude peuvent être gradués : « absolument / certainement / bien sûr » renforcent l’engagement, tandis que « peut-être / c’est possible / je n’en suis pas sûr / sans doute » maintiennent une distance.",Cette option marque un degré d’engagement différent de celui demandé.,"Cette option exprime le degré d’adhésion, de refus ou d’incertitude demandé.",Cette option marque un degré d’engagement différent de celui demandé.,Cette option marque un degré d’engagement différent de celui demandé.,fr,ADV-L27-MC01,,ADV-L27-MC01,ADV-L27-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q007,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,PRONOUN_CHOICE,Complétez la réponse qui exprime l’incertitude : « Il viendra demain ? — Je n’___ suis pas sûr. »,fr,y,le,en,lui,fr,C,"Dans une interaction, l’adhésion, le refus et l’incertitude peuvent être gradués : « absolument / certainement / bien sûr » renforcent l’engagement, tandis que « peut-être / c’est possible / je n’en suis pas sûr / sans doute » maintiennent une distance.",Cette option marque un degré d’engagement différent de celui demandé.,Cette option marque un degré d’engagement différent de celui demandé.,"Cette option exprime le degré d’adhésion, de refus ou d’incertitude demandé.",Cette option marque un degré d’engagement différent de celui demandé.,fr,ADV-L27-MC01,ADV-L27-MC01,,ADV-L27-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B125-Q008,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,FA_TO_FR,ترجمهٔ درست را انتخاب کنید: « احتمالش هست، اما مطمئن نیستم. »,fa,"C’est certain, donc je n’hésite pas.","Bien sûr que oui, c’est évident.","Absolument pas, je le sais.","C’est possible, mais je n’en suis pas sûr.",fr,D,در تعامل، تأیید، رد و عدم‌قطعیت درجه‌بندی می‌شوند: «absolument / certainement / bien sûr» تعهد را تقویت می‌کنند و «peut-être / c’est possible / je n’en suis pas sûr / sans doute» فاصله و عدم‌قطعیت را حفظ می‌کنند.,این گزینه درجهٔ تعهد، وجه یا معنای ارتباطی را با الگوی معرفی‌شده در درس اشتباه می‌گیرد.,این گزینه درجهٔ تعهد، وجه یا معنای ارتباطی را با الگوی معرفی‌شده در درس اشتباه می‌گیرد.,این گزینه درجهٔ تعهد، وجه یا معنای ارتباطی را با الگوی معرفی‌شده در درس اشتباه می‌گیرد.,این گزینه همان درجهٔ تعهد، وجه یا معنای ارتباطیِ موردنظر درس را حفظ می‌کند.,fa,ADV-L27-MC01,ADV-L27-MC01,ADV-L27-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|FA_TO_FR,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B126-Q001,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,CLOZE_SINGLE,"Personne n’a encore vu le communiqué officiel. À la question « La mesure entre-t-elle en vigueur demain ? », la réponse la plus prudente est : « ___ ».",fr,Peut-être.,Certainement.,Absolument.,Bien sûr que oui.,fr,A,"Dans la leçon, la réponse ne se réduit pas à oui/non : « bien sûr, certainement, absolument » renforcent l’adhésion ou le refus, tandis que « peut-être, c’est possible, ce n’est pas impossible, je n’en suis pas sûr, sans doute » marquent une distance ou une incertitude. Ici, « Peut-être. » est la seule option qui conserve la nuance et la construction demandées.","Cette option respecte la nuance, la construction et le degré d’engagement demandés.","Cette option modifie la nuance, le degré d’engagement ou la construction attendue dans ce contexte.","Cette option modifie la nuance, le degré d’engagement ou la construction attendue dans ce contexte.","Cette option modifie la nuance, le degré d’engagement ou la construction attendue dans ce contexte.",fr,,ADV-L27-MC01,ADV-L27-MC01,ADV-L27-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B126-Q002,1,ADV-L27,ADV_COMMUNICATION_NUANCES,ADV-L27-ST01,ADV_L27_COMM_ASSERT,,DIALOGUE_COMPLETE,— Tu es certain que le serveur sera réparé avant midi ? — ___ ; le technicien n’a donné aucun délai.,fr,Évidemment.,Je n’en suis pas sûr.,Absolument.,Certainement.,fr,B,"Dans la leçon, la réponse ne se réduit pas à oui/non : « bien sûr, certainement, absolument » renforcent l’adhésion ou le refus, tandis que « peut-être, c’est possible, ce n’est pas impossible, je n’en suis pas sûr, sans doute » marquent une distance ou une incertitude. Ici, « Je n’en suis pas sûr. » est la seule option qui conserve la nuance et la construction demandées.","Cette option modifie la nuance, le degré d’engagement ou la construction attendue dans ce contexte.","Cette option respecte la nuance, la construction et le degré d’engagement demandés.","Cette option modifie la nuance, le degré d’engagement ou la construction attendue dans ce contexte.","Cette option modifie la nuance, le degré d’engagement ou la construction attendue dans ce contexte.",fr,ADV-L27-MC01,,ADV-L27-MC01,ADV-L27-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED_ORIGINAL,ADV-L27:book-p156-p157:comm-assert,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L27|ADV_L27_COMM_ASSERT|DIALOGUE_COMPLETE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
