schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q001,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,"Complétez : « Chaque matin, je ___ prépare avant de prendre le bus. »",fr,me,te,se,nous,fr,A,چون فاعل « je » است، ضمیر فعل ضمیری باید همان شخص باشد: « je me prépare ».,چون فاعل « je » است، ضمیر فعل ضمیری باید همان شخص باشد: « je me prépare ».,« te » با فاعل « tu » هماهنگ است، نه « je ».,« se » برای سوم‌شخص است.,« nous » برای فاعل « nous » به‌کار می‌رود.,fa,,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q001""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q002,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,Complétez : « Vous ___ installez près de la fenêtre pendant la réunion. »,fr,nous,vous,se,te,fr,B,فاعل « vous » ضمیر هم‌شخص « vous » می‌گیرد: « vous vous installez ».,« nous » با « nous » می‌آید.,فاعل « vous » ضمیر هم‌شخص « vous » می‌گیرد: « vous vous installez ».,« se » با سوم‌شخص می‌آید.,« te » با « tu » می‌آید.,fa,ADV-L12-MC01,,ADV-L12-MC01,ADV-L12-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q002""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q003,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],CONJUGATION,Mettez « se réveiller » au passé composé : « Elles ___ très tôt pour prendre le premier train. »,fr,ont se réveillé,se sont réveillé,se sont réveillées,ont réveillées,fr,C,در زمان مرکب، فعل ضمیری با « être » ساخته می‌شود؛ اینجا « elles se sont réveillées » و participe passé با فاعل مؤنث جمع هماهنگ است.,« ont se réveillé » هم کمکی اشتباه دارد و هم ترتیب اجزا نادرست است.,در این کاربرد، « réveillées » باید با « elles » مؤنث جمع هماهنگ شود.,در زمان مرکب، فعل ضمیری با « être » ساخته می‌شود؛ اینجا « elles se sont réveillées » و participe passé با فاعل مؤنث جمع هماهنگ است.,« ont réveillées » ضمیر ضمیری را حذف کرده و کمکی را نیز اشتباه انتخاب کرده است.,fa,ADV-L12-MC01,ADV-L12-MC01,,ADV-L12-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q003""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q004,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,"À l’impératif affirmatif, choisissez la forme correcte pour demander à un ami de s’asseoir.",fr,Assieds-te !,Te assieds !,Assieds-se !,Assieds-toi !,fr,D,در امر مثبت با « tu»، ضمیر پس از فعل می‌آید و شکل « toi » می‌گیرد: « Assieds-toi ! ».,در امر مثبت « te » به « toi » تبدیل می‌شود.,جای ضمیر در امر مثبت پس از فعل است.,« se » با سوم‌شخص است و با « tu » سازگار نیست.,در امر مثبت با « tu»، ضمیر پس از فعل می‌آید و شکل « toi » می‌گیرد: « Assieds-toi ! ».,fa,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q004""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q005,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,"À l’impératif affirmatif, complétez : « ___ ! Nous avons encore dix minutes avant de partir. »",fr,Préparons-nous,Nous préparons,Préparons-nous nous,Préparez-nous,fr,A,برای « nous » در امر فعل ضمیری، ساخت درست « verbe-nous » است: « Préparons-nous ! ».,برای « nous » در امر فعل ضمیری، ساخت درست « verbe-nous » است: « Préparons-nous ! ».,« Nous préparons » خبری است، نه امر.,تکرار دو « nous » ساخت را غلط می‌کند.,« Préparez-nous » خطاب به « vous » است و می‌تواند معنی « ما را آماده کنید» بدهد.,fa,,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q005""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q006,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],CONJUGATION,"Mettez « se détendre » au plus-que-parfait : « Quand leurs invités sont arrivés, ils ___ après le massage. »",fr,avaient se détendu,s’étaient détendus,s’avaient détendus,s’étaient détendu,fr,B,زمان‌های مرکب افعال ضمیری با « être » ساخته می‌شوند؛ در plus-que-parfait: « ils s’étaient détendus ».,« avoir » کمکی فعل ضمیری در این ساخت نیست.,زمان‌های مرکب افعال ضمیری با « être » ساخته می‌شوند؛ در plus-que-parfait: « ils s’étaient détendus ».,ترکیب « s’avaient » نادرست است؛ باید « s’étaient » باشد.,در این کاربرد participe passé با « ils » جمع هماهنگ می‌شود: « détendus ».,fa,ADV-L12-MC01,,ADV-L12-MC01,ADV-L12-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q006""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q007,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],CORRECT_SENTENCE,Quelle phrase respecte à la fois le pronom correspondant au sujet et l’auxiliaire des temps composés ?,fr,Nous se sommes arrêtés devant la mauvaise porte.,Nous nous avons arrêtés devant la mauvaise porte.,Nous nous sommes arrêtés devant la mauvaise porte.,Nous nous sommes arrêté devant la mauvaise porte.,fr,C,« Nous nous sommes arrêtés » هم ضمیر « nous » را با فاعل هماهنگ می‌کند و هم از « être » در passé composé استفاده می‌کند.,با فاعل « nous » نمی‌توان « se » آورد.,فعل ضمیری در passé composé با « être » ساخته می‌شود، نه « avoir ».,« Nous nous sommes arrêtés » هم ضمیر « nous » را با فاعل هماهنگ می‌کند و هم از « être » در passé composé استفاده می‌کند.,با فاعل جمع، participe passé در این کاربرد باید « arrêtés » باشد.,fa,ADV-L12-MC01,ADV-L12-MC01,,ADV-L12-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q007""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q008,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],ERROR_LOCATION,Repérez le segment fautif : « Vous / vous avez / installés / au premier rang. »,fr,Vous,installés,au premier rang,vous avez,fr,D,در passé composé فعل ضمیری باید با « être » ساخته شود: « vous vous êtes installés ». پس بخش « vous avez » غلط است.,فاعل « Vous » درست است.,« installés » می‌تواند با فاعل جمع هماهنگ باشد.,این مکمل مکانی مشکلی ندارد.,در passé composé فعل ضمیری باید با « être » ساخته شود: « vous vous êtes installés ». پس بخش « vous avez » غلط است.,fa,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q008""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q009,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],CONJUGATION,"Mettez « se coucher » au futur antérieur : « À minuit, nous ___ déjà. »",fr,nous serons couchés,nous aurons couché,serons nous couchés,nous serons coucher,fr,A,فعل ضمیری در futur antérieur با « être » ساخته می‌شود: « nous nous serons couchés ».,فعل ضمیری در futur antérieur با « être » ساخته می‌شود: « nous nous serons couchés ».,« avoir » کمکی درست برای این فعل ضمیری نیست.,ضمیر ضمیری باید قبل از فعل کمکی بیاید: « nous nous serons… ».,پس از « serons » باید participe passé « couchés » بیاید، نه infinitif.,fa,,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q009""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q010,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,"Choisissez la série qui complète correctement : « Moi, je ___ méfie de cette annonce ; vous, vous ___ méfiez aussi. »",fr,se / vous,me / vous,me / se,m’ / nous,fr,B,هر ضمیر باید با شخص فاعل خودش هماهنگ باشد: « je me méfie » و « vous vous méfiez ».,« se » با « je » هماهنگ نیست.,هر ضمیر باید با شخص فاعل خودش هماهنگ باشد: « je me méfie » و « vous vous méfiez ».,در بخش دوم با « vous » باید « vous » بیاید، نه « se ».,« nous » با فاعل « vous » سازگار نیست.,fa,ADV-L12-MC01,,ADV-L12-MC01,ADV-L12-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q010""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q011,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],CONJUGATION,"Dans un récit, mettez « s’allonger » au passé composé : « Clara ___ quelques minutes sur le canapé. »",fr,a s’allongé,s’est allongé,s’est allongée,s’a allongée,fr,C,فعل ضمیری در passé composé با « être » ساخته می‌شود و با فاعل مؤنث مفرد « Clara »، شکل « s’est allongée » درست است.,ترکیب « a s’allongé » کمکی و ترتیب نادرست دارد.,برای فاعل مؤنث مفرد باید « allongée » باشد.,فعل ضمیری در passé composé با « être » ساخته می‌شود و با فاعل مؤنث مفرد « Clara »، شکل « s’est allongée » درست است.,ترکیب « s’a » برای passé composé فعل ضمیری درست نیست.,fa,ADV-L12-MC01,ADV-L12-MC01,,ADV-L12-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q011""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q012,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],TENSE_CHOICE,Le récit est entièrement au plus-que-parfait. Quelle forme convient pour « se préparer » avec « elles » ?,fr,elles se sont préparées,elles s’étaient préparé,elles avaient se préparées,elles s’étaient préparées,fr,D,plus-que-parfait فعل ضمیری با « être » در imparfait ساخته می‌شود: « s’étaient préparées ».,« se sont préparées » passé composé است، نه plus-que-parfait.,در این کاربرد، participe passé باید با « elles » مؤنث جمع هماهنگ شود.,« avaient se » هم کمکی و هم ترتیب ضمیر را غلط می‌کند.,plus-que-parfait فعل ضمیری با « être » در imparfait ساخته می‌شود: « s’étaient préparées ».,fa,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q012""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q013,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],DIALOGUE_COMPLETE,Complétez naturellement. — Vous êtes prêts ? — Presque. Nous ___ et nous descendons dans cinq minutes.,fr,nous habillons,nous habille,se habillons,habillons-nous,fr,A,در جمله خبری با فاعل « nous»، ساخت « nous nous habillons » درست است.,در جمله خبری با فاعل « nous»، ساخت « nous nous habillons » درست است.,فعل باید با « nous » صرف شود: « habillons ».,با « nous » باید ضمیر « nous » بیاید و قبل از h aspiré نیز این ساخت « se habillons » غلط است.,« habillons-nous » امر است، در حالی‌که پاسخ درباره کاری است که اکنون انجام می‌دهیم.,fa,,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q013""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B054-Q014,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,"Dans quelle proposition les deux pronoms pronominaux correspondent-ils correctement à leurs sujets ? « Toi, tu ___ dépêches ; quant à Léa et moi, nous ___ installons déjà. »",fr,se / nous,te / nous,te / se,toi / nous,fr,B,با « tu » ضمیر « te » و با « nous » ضمیر « nous » می‌آید: « tu te dépêches ; nous nous installons ».,« se » با « tu » سازگار نیست.,با « tu » ضمیر « te » و با « nous » ضمیر « nous » می‌آید: « tu te dépêches ; nous nous installons ».,در بخش دوم با « nous » باید « nous » بیاید.,« toi » شکل تأکیدی/امر مثبت است و در جمله خبری قبل از فعل جای « te » را نمی‌گیرد.,fa,ADV-L12-MC01,,ADV-L12-MC01,ADV-L12-MC01,VERY_HARD,1.00,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b054-q014""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B055-Q001,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,Complétez : « Tu ___ lèves toujours avant le reste de la famille. »,fr,te,me,se,vous,fr,A,با فاعل « tu»، ضمیر فعل ضمیری باید « te » باشد: « tu te lèves ».,با فاعل « tu»، ضمیر فعل ضمیری باید « te » باشد: « tu te lèves ».,« me » با « je » می‌آید.,« se » برای سوم‌شخص است.,« vous » با فاعل « vous » می‌آید.,fa,,ADV-L12-MC01,ADV-L12-MC01,ADV-L12-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b055-q001""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B055-Q002,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],PRONOUN_CHOICE,"Complétez : « Après le déjeuner, elles ___ reposent quelques minutes. »",fr,nous,se,vous,te,fr,B,فاعل « elles » سوم‌شخص جمع است، بنابراین ضمیر هم‌شخص « se » لازم است.,« nous » با « nous » می‌آید.,فاعل « elles » سوم‌شخص جمع است، بنابراین ضمیر هم‌شخص « se » لازم است.,« vous » با « vous » می‌آید.,« te » با « tu » می‌آید.,fa,ADV-L12-MC01,,ADV-L12-MC01,ADV-L12-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b055-q002""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B055-Q003,1,ADV-L12,ADV_PRONOMINAL_FORM,ADV-L12-ST01,ADV_L12_PRONOMINAL_FORM,[],CONJUGATION,Mettez « se préparer » au passé composé : « Les deux garçons ___ sans faire de bruit. »,fr,ont se préparé,se sont préparé,se sont préparés,ont préparés,fr,C,در passé composé، فعل ضمیری با « être » ساخته می‌شود و اینجا با فاعل مذکر جمع « préparés » می‌آید.,« avoir » کمکی این ساخت ضمیری نیست.,با فاعل مذکر جمع، « préparé » باید جمع شود.,در passé composé، فعل ضمیری با « être » ساخته می‌شود و اینجا با فاعل مذکر جمع « préparés » می‌آید.,این گزینه ضمیر ضمیری را حذف کرده و کمکی را نیز اشتباه آورده است.,fa,ADV-L12-MC01,ADV-L12-MC01,,ADV-L12-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L12:book-p084-p085:pronominal-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L12"",""forme_pronominale"",""ADV_L12_PRONOMINAL_FORM"",""b055-q003""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
