schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q001,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,PRONOUN_CHOICE,"Tu vois encore les anciens collègues du service ? — Oui, je ___ vois parfois à la cafétéria.",fr,les,leur,en,y,fr,A,« Les » remplace un COD pluriel et se place avant le verbe conjugué.,« Les » remplace un COD pluriel et se place avant le verbe conjugué.,« leur » remplace un complément indirect introduit par « à ».,« en » reprend surtout un complément en « de » ou une quantité.,"« y » reprend notamment un complément en « à » ou un lieu, pas ce COD.",fa,,ADV-L18-MC01,ADV-L18-MC01,ADV-L18-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q002,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,CLOZE_SINGLE,Le rapport final ? Je ___ ai relu attentivement avant la réunion.,fr,le,l’,lui,en,fr,B,"Au temps composé, le pronom COD élidé « l’ » se place avant l’auxiliaire « ai ».","Devant une voyelle, « le » s’élide en « l’ ».","Au temps composé, le pronom COD élidé « l’ » se place avant l’auxiliaire « ai ».",« lui » serait un complément indirect.,« en » ne remplace pas ici le COD « le rapport final ».,fa,ADV-L18-MC01,,ADV-L18-MC01,ADV-L18-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q003,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,CORRECT_SENTENCE,Quelle phrase place correctement le pronom complément dans une négation au passé composé ?,fr,Je n’ai lui pas répondu hier soir.,Je ne ai pas lui répondu hier soir.,Je ne lui ai pas répondu hier soir.,Je ne ai pas répondu lui hier soir.,fr,C,"Dans une forme négative composée, le pronom se place avant l’auxiliaire : « ne lui ai pas répondu ».",« lui » ne se place pas entre l’auxiliaire et « pas ».,Le pronom doit précéder le verbe conjugué et l’élision de « ne » est aussi requise devant « ai ».,"Dans une forme négative composée, le pronom se place avant l’auxiliaire : « ne lui ai pas répondu ».",Le pronom ne se place pas après le participe passé.,fa,ADV-L18-MC01,ADV-L18-MC01,,ADV-L18-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q004,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,INCORRECT_SENTENCE,Quelle phrase est incorrecte selon la place d’un seul pronom complément ?,fr,Je l’ai envoyé ce matin.,Je ne l’ai pas envoyé ce matin.,Je l’enverrai demain matin.,J’ai l’ envoyé ce matin.,fr,D,"Le pronom doit être placé avant l’auxiliaire : « je l’ai envoyé », et non entre l’auxiliaire et le participe passé.",Cette phrase place correctement « l’ » avant l’auxiliaire.,"Dans la négation, « l’ » reste avant l’auxiliaire.","Au futur simple, le pronom précède le verbe conjugué.","Le pronom doit être placé avant l’auxiliaire : « je l’ai envoyé », et non entre l’auxiliaire et le participe passé.",fa,ADV-L18-MC01,ADV-L18-MC01,ADV-L18-MC01,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q005,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,ERROR_LOCATION,Repérez le segment fautif : « Nous / avons / les / retrouvés dans les archives. »,fr,les,Nous,avons,retrouvés dans les archives,fr,A,"Au passé composé, « les » doit précéder l’auxiliaire : « Nous les avons retrouvés ».","Au passé composé, « les » doit précéder l’auxiliaire : « Nous les avons retrouvés ».",Le sujet « Nous » est correct.,L’auxiliaire est correct ; c’est la position du pronom qui pose problème.,Le participe et le complément de lieu ne sont pas la cause de l’erreur de placement.,fa,,ADV-L18-MC01,ADV-L18-MC01,ADV-L18-MC01,VERY_HARD,1.00,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q006,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,REWRITE_EQUIV,Remplacez « à la directrice » par un pronom : « J’ai écrit à la directrice ce matin. »,fr,J’ai lui écrit ce matin.,Je lui ai écrit ce matin.,Je l’ai écrit ce matin.,Je y ai écrit ce matin.,fr,B,"Le complément « à la directrice » devient « lui », placé avant l’auxiliaire.",Le pronom ne se place pas après l’auxiliaire.,"Le complément « à la directrice » devient « lui », placé avant l’auxiliaire.","« l’ » serait un COD, alors que « écrire à quelqu’un » appelle un complément indirect.",« y » ne remplace pas une personne dans cet emploi du pronom indirect.,fa,ADV-L18-MC01,,ADV-L18-MC01,ADV-L18-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|REWRITE_EQUIV,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q007,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,FR_TO_FA,Quelle traduction persane rend correctement « Je ne lui téléphonerai plus. » ?,fr,دیگر او را تلفن نخواهم کرد.,دیگر از او تلفن نخواهم کرد.,دیگر به او تلفن نخواهم کرد.,دیگر آنجا تلفن نخواهم کرد.,fa,C,« lui » در این جمله متمم غیرمستقیمِ شخصی با « à » است؛ بنابراین معنی « به او » می‌دهد.,این گزینه « lui » را به‌اشتباه مفعول مستقیم تفسیر می‌کند.,« lui » در این ساختار معنی « از او » ندارد.,« lui » در این جمله متمم غیرمستقیمِ شخصی با « à » است؛ بنابراین معنی « به او » می‌دهد.,« lui » ضمیر مکان نیست.,fa,ADV-L18-MC01,ADV-L18-MC01,,ADV-L18-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|FR_TO_FA,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q008,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,,FA_TO_FR,کدام ترجمهٔ فرانسوی برای «من دیروز آن‌ها را ندیدم» درست است؟,fa,Je n’ai les pas vus hier.,Je ne ai pas vus les hier.,Je ne leur ai pas vus hier.,Je ne les ai pas vus hier.,fr,D,در passé composé منفی، « les » پیش از فعل صرف‌شده/auxiliaire می‌آید: « ne les ai pas vus ».,« les » نباید پس از auxiliaire قرار بگیرد.,ضمیر نباید پس از participe passé بیاید و « ne » نیز باید درست جای‌گذاری شود.,« leur » متمم غیرمستقیم است، در حالی که « آن‌ها را » COD است.,در passé composé منفی، « les » پیش از فعل صرف‌شده/auxiliaire می‌آید: « ne les ai pas vus ».,fa,ADV-L18-MC01,ADV-L18-MC01,ADV-L18-MC01,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|FA_TO_FR,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q009,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,ADV-L18-ST05,PRONOUN_CHOICE,"On parle encore de ce changement de procédure ? — Oui, on ___ parle à chaque réunion.",fr,en,le,lui,y,fr,A,« En » reprend ici le complément introduit par « de » et se place avant « parle ».,« En » reprend ici le complément introduit par « de » et se place avant « parle ».,« le » remplacerait un COD direct.,« lui » reprendrait une personne introduite par « à ».,« y » correspondrait plutôt à un complément en « à » ou à un lieu.,fa,,ADV-L18-MC01,ADV-L18-MC01,ADV-L18-MC01,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B083-Q010,1,ADV-L18,ADV_OBJECT_PRONOUNS,ADV-L18-ST01,ADV_L18_ONE_PRONOUN,ADV-L18-ST05,CLOZE_SINGLE,Elle retourne souvent au laboratoire le soir ; elle ___ reste parfois jusqu’à vingt heures.,fr,en,y,le,lui,fr,B,« Y » reprend le lieu « au laboratoire » et se place avant le verbe.,« en » correspondrait à un complément en « de ».,« Y » reprend le lieu « au laboratoire » et se place avant le verbe.,« le » serait un COD direct.,« lui » reprendrait une personne comme complément indirect.,fa,ADV-L18-MC01,,ADV-L18-MC01,ADV-L18-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L18:book-p122-p123:one-pronoun,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L18|ADV_L18_ONE_PRONOUN|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
