schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q001,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CONJUGATION,"Dans une fiche de morphologie, la base fournie est « nous avançons ». Quelle forme en « -ant » faut-il inscrire pour « avancer » ?",fr,avançant,avancerant,avançons,avancé,fr,A,participe présent از بنِ صورت « nous » در زمان حال + « -ant » ساخته می‌شود: « nous avançons » → « avançant ».,این گزینه پاسخ درست است. Le radical de « nous avançons » est « avanç- » ; on ajoute « -ant ».,این گزینه نادرست است. Le participe présent ne se forme pas directement sur l'infinitif.,"این گزینه نادرست است. C'est la première personne du pluriel au présent, pas le participe présent.",این گزینه نادرست است. C'est le participe passé.,fa,,ADV-L08-MC01,ADV-L08-MC01,ADV-L08-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-avancer""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q002,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CONJUGATION,"Le verbe ciblé est « recevoir ». En utilisant le radical visible dans « nous recevons », quelle forme non personnelle obtient-on ?",fr,recevoirant,recevant,recevont,reçu,fr,B,قاعدهٔ فصل: بنِ « nous » + « -ant »؛ بنابراین « nous recevons » → « recevant ».,این گزینه نادرست است. La formation à partir de l'infinitif est incorrecte.,این گزینه پاسخ درست است. On prend le radical « recev- » de « nous recevons » et on ajoute « -ant ».,این گزینه نادرست است. Cette terminaison n'est pas celle du participe présent.,این گزینه نادرست است. « reçu » est un participe passé.,fa,ADV-L08-MC01,,ADV-L08-MC01,ADV-L08-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-recevoir""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q003,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CONJUGATION,Quelle est la forme irrégulière du participe présent de « savoir » ?,fr,savoyant,savant,sachant,su,fr,C,از شکل‌های بی‌قاعدهٔ ذکرشده در فصل، « savoir » → « sachant » است.,این گزینه نادرست است. Cette forme analogique n'existe pas.,این گزینه نادرست است. « savant » est un adjectif/nom et non le participe présent de « savoir » dans cette règle.,این گزینه پاسخ درست است. « savoir » fait partie des trois formes irrégulières signalées : « sachant ».,این گزینه نادرست است. « su » est le participe passé de « savoir ».,fa,ADV-L08-MC01,ADV-L08-MC01,,ADV-L08-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-savoir""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q004,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CLOZE_SINGLE,"Complétez : « ___ très bien le fonctionnement du logiciel, Lina a répondu sans hésiter. » (savoir)",fr,Savant,Saché,Savoir,Sachant,fr,D,در این ساخت باید participe présent بی‌قاعدهٔ « savoir » بیاید: « sachant ».,این گزینه نادرست است. « savant » n'est pas la forme verbale attendue ici.,این گزینه نادرست است. Cette forme n'est pas un participe présent français.,این گزینه نادرست است. L'infinitif ne convient pas dans la construction demandée.,این گزینه پاسخ درست است. Le participe présent irrégulier de « savoir » est « sachant ».,fa,ADV-L08-MC01,ADV-L08-MC01,ADV-L08-MC01,,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-sachant-context""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q005,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CLOZE_SINGLE,"Complétez : « ___ encore deux jours de congé, elle a pu prolonger son séjour. » (avoir)",fr,Ayant,Avoir,Avoyant,Eu,fr,A,« avoir » در participe présent شکل بی‌قاعدهٔ « ayant » دارد.,این گزینه پاسخ درست است. Le participe présent irrégulier de « avoir » est « ayant ».,این گزینه نادرست است. L'infinitif ne correspond pas à la forme demandée.,این گزینه نادرست است. Cette forme n'existe pas.,این گزینه نادرست است. « eu » est le participe passé de « avoir ».,fa,,ADV-L08-MC01,ADV-L08-MC01,ADV-L08-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-ayant""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q006,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CONJUGATION,"Pour « commencer », l’orthographe du radical de « nous commençons » doit être conservée. Quel résultat est correct au participe présent ?",fr,commencant,commençant,commencerant,commencé,fr,B,بنِ « nous commençons » یعنی « commenç- » حفظ می‌شود و با « -ant » می‌دهد « commençant ».,"این گزینه نادرست است. Sans cédille, la graphie ne conserve pas la prononciation du radical de « nous commençons ».",این گزینه پاسخ درست است. Le radical de « nous commençons » conserve la cédille : « commenç- » + « -ant ».,این گزینه نادرست است. Le participe présent n'est pas construit en ajoutant « -ant » à l'infinitif.,این گزینه نادرست است. C'est le participe passé.,fa,ADV-L08-MC01,,ADV-L08-MC01,ADV-L08-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-commencer""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q007,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CONJUGATION,Quelle transformation applique correctement la règle du chapitre au couple « nous mangeons » / « manger » ?,fr,mangant,mangerant,mangeant,mangé,fr,C,قاعده از صورت « nous » استفاده می‌کند: « nous mangeons » → بن « mange- » → « mangeant ».,این گزینه نادرست است. La voyelle « e » du radical de « nous mangeons » doit être conservée.,این گزینه نادرست است. On ne forme pas le participe présent sur l'infinitif.,این گزینه پاسخ درست است. Le radical de « nous mangeons » est « mange- » ; il donne « mangeant ».,این گزینه نادرست است. C'est le participe passé.,fa,ADV-L08-MC01,ADV-L08-MC01,,ADV-L08-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-manger""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q008,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CONJUGATION,"Dans « nous convainquons », on repère le radical nécessaire. Laquelle des formes proposées est le participe présent de « convaincre » ?",fr,convaincant,convaincreant,convaincu,convainquant,fr,D,از « nous convainquons » بن « convainqu- » گرفته می‌شود و نتیجه « convainquant » است.,این گزینه نادرست است. Cette graphie correspond à un autre radical et ne dérive pas de « nous convainquons ».,این گزینه نادرست است. L'infinitif ne sert pas directement de base.,این گزینه نادرست است. « convaincu » est le participe passé.,این گزینه پاسخ درست است. Le radical « convainqu- » reçoit « -ant » : « convainquant ».,fa,ADV-L08-MC01,ADV-L08-MC01,ADV-L08-MC01,,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-form-convaincre""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q009,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],TENSE_CHOICE,Quelle forme composée exprime que « terminer le contrôle » est déjà accompli avant l'action principale ?,fr,ayant terminé,terminant,avoir terminé,ayant terminer,fr,A,صورت مرکبِ participe présent با « ayant + participe passé » ساخته می‌شود و تقدم را نشان می‌دهد: « ayant terminé ».,این گزینه پاسخ درست است. La forme composée avec « ayant + participe passé » marque l'antériorité d'un verbe construit avec « avoir ».,این گزینه نادرست است. La forme simple n'exprime pas explicitement l'antériorité accomplie demandée.,"این گزینه نادرست است. C'est un infinitif passé, pas un participe présent composé.","این گزینه نادرست است. Après « ayant », il faut le participe passé « terminé ».",fa,,ADV-L08-MC01,ADV-L08-MC01,ADV-L08-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-compound-terminer""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B042-Q010,1,ADV-L08,ADV_PRESENT_PARTICIPLE,ADV-L08-ST01,ADV_L08_PPRES_FORM,[],CLOZE_SINGLE,"Complétez : « Les expertes, ___ avant l'ouverture, ont pu tester la salle tranquillement. » (arriver ; action antérieure)",fr,arrivant,étant arrivées,ayant arrivées,être arrivées,fr,B,برای فعلی مانند « arriver »، صورت مرکب با « étant + participe passé » ساخته می‌شود؛ با فاعل مؤنث جمع: « étant arrivées ».,این گزینه نادرست است. La forme simple ne marque pas explicitement que l'arrivée est déjà accomplie.,این گزینه پاسخ درست است. « arriver » se construit avec « être » ; la forme composée est « étant arrivées » et marque l'antériorité.,این گزینه نادرست است. « arriver » ne se construit pas avec « avoir » dans cette forme composée.,"این گزینه نادرست است. C'est un infinitif passé, pas un participe présent composé.",fa,ADV-L08-MC01,,ADV-L08-MC01,ADV-L08-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L08:book-p074-p075:ppres-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L08"",""participe_present"",""ADV_L08_PPRES_FORM"",""b042-compound-arriver""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
