schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q001,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,Quelle forme du gérondif correspond au verbe « prendre » ?,fr,en prenant,en prendre,prenant,en pris,fr,A,"قاعدهٔ کتاب: gérondif = « en » + participe présent؛ « nous prenons » → « prenant », پس « en prenant ».","این گزینه پاسخ درست است. قاعدهٔ کتاب: gérondif = « en » + participe présent؛ « nous prenons » → « prenant », پس « en prenant ».",این گزینه نادرست است. پس از « en » در gérondif مصدر نمی‌آید.,این گزینه نادرست است. participe présent بدون « en »، gérondif کامل نیست.,این گزینه نادرست است. « pris » participe passé است، نه participe présent.,fa,,ADV-L09-MC01,ADV-L09-MC01,ADV-L09-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q001""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q002,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,Le verbe « être » est irrégulier. Quel gérondif faut-il employer ?,fr,en être,en étant,étant,en été,fr,B,کتاب « être » را از استثناهای ساخت معرفی می‌کند: « en étant ».,این گزینه نادرست است. مصدر پس از « en » ساخت gérondif نیست.,این گزینه پاسخ درست است. کتاب « être » را از استثناهای ساخت معرفی می‌کند: « en étant ».,این گزینه نادرست است. « étant » به‌تنهایی participe présent است؛ gérondif به « en » نیاز دارد.,این گزینه نادرست است. « été » participe passé است.,fa,ADV-L09-MC01,,ADV-L09-MC01,ADV-L09-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q002""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q003,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,"Pour « savoir », quelle forme irrégulière appartient au gérondif ?",fr,en savant,sachant,en sachant,en savoir,fr,C,طبق صفحهٔ درس، « savoir » به صورت « en sachant » می‌آید.,این گزینه نادرست است. « savant » شکل درست participe présent فعل « savoir » نیست.,این گزینه نادرست است. « sachant » بدون « en » فقط participe présent است.,این گزینه پاسخ درست است. طبق صفحهٔ درس، « savoir » به صورت « en sachant » می‌آید.,این گزینه نادرست است. مصدر بعد از « en » نادرست است.,fa,ADV-L09-MC01,ADV-L09-MC01,,ADV-L09-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q003""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q004,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,Complétez la fiche de morphologie : « avoir » → ___ .,fr,en avoir,ayant,en eu,en ayant,fr,D,« avoir » از شکل‌های بی‌قاعدهٔ ذکرشده در کتاب است: « en ayant ».,این گزینه نادرست است. این ساخت مصدر است، نه gérondif.,این گزینه نادرست است. برای gérondif باید « en » پیش از participe présent بیاید.,این گزینه نادرست است. « eu » participe passé است.,این گزینه پاسخ درست است. « avoir » از شکل‌های بی‌قاعدهٔ ذکرشده در کتاب است: « en ayant ».,fa,ADV-L09-MC01,ADV-L09-MC01,ADV-L09-MC01,,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q004""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q005,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CLOZE_SINGLE,"Complétez avec le gérondif de « partir » : « ___ un peu plus tôt, vous éviterez la file à l’entrée. »",fr,En partant,En partir,Partant,En parti,fr,A,« partant » participe présent است و با « en »، gérondif « en partant » ساخته می‌شود.,این گزینه پاسخ درست است. « partant » participe présent است و با « en »، gérondif « en partant » ساخته می‌شود.,این گزینه نادرست است. پس از « en » نباید مصدر « partir » بیاید.,این گزینه نادرست است. این فقط participe présent است و « en » حذف شده است.,این گزینه نادرست است. « parti » participe passé است.,fa,,ADV-L09-MC01,ADV-L09-MC01,ADV-L09-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q005""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q006,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CORRECT_SENTENCE,Une seule phrase emploie correctement le gérondif d’un verbe pronominal. Laquelle ?,fr,"En méfiant des promesses trop faciles, Lina évite plusieurs pièges.","En se méfiant des promesses trop faciles, Lina évite plusieurs pièges.","En se méfier des promesses trop faciles, Lina évite plusieurs pièges.","En se méfié des promesses trop faciles, Lina évite plusieurs pièges.",fr,B,در فعل pronominal، ضمیر بازتابی حفظ می‌شود: « en se méfiant »؛ فاعل ضمنی نیز همان Lina است.,این گزینه نادرست است. ضمیر بازتابی « se » حذف شده است.,این گزینه پاسخ درست است. در فعل pronominal، ضمیر بازتابی حفظ می‌شود: « en se méfiant »؛ فاعل ضمنی نیز همان Lina است.,این گزینه نادرست است. پس از « en » مصدر « méfier » نمی‌آید.,این گزینه نادرست است. پس از « en se » باید participe présent « méfiant » بیاید، نه participe passé.,fa,ADV-L09-MC01,,ADV-L09-MC01,ADV-L09-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q006""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B045-Q007,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],ERROR_LOCATION,"Dans « En / se dépêcherant / pour attraper le tram / Lucie a oublié son parapluie », quel segment doit être corrigé ?",fr,En,pour attraper le tram,se dépêcherant,Lucie a oublié son parapluie,fr,C,شکل درست از « nous nous dépêchons » ساخته می‌شود: « en se dépêchant »، نه « en se dépêcherant ».,این گزینه نادرست است. وجود « en » برای ساخت gérondif لازم است.,این گزینه نادرست است. این مکمل هدف از نظر ساخت جمله درست است.,این گزینه پاسخ درست است. شکل درست از « nous nous dépêchons » ساخته می‌شود: « en se dépêchant »، نه « en se dépêcherant ».,این گزینه نادرست است. فاعل اصلی Lucie با فاعل ضمنی gérondif یکی است و جمله درست است.,fa,ADV-L09-MC01,ADV-L09-MC01,,ADV-L09-MC01,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b045-q007""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B046-Q001,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,"Pour le verbe « boire », quelle forme complète correctement « en ___ » ?",fr,en buvant,en boire,en boivant,bu,fr,A,« nous buvons » donne le participe présent « buvant » ; le gérondif complet est donc « en buvant ».,این گزینه پاسخ درست است. « nous buvons » donne le participe présent « buvant » ; le gérondif complet est donc « en buvant ».,این گزینه نادرست است. پس از « en » در gérondif مصدر نمی‌آید.,این گزینه نادرست است. شکل participe présent فعل « boire »، « buvant » است نه « boivant ».,این گزینه نادرست است. « bu » participe passé است و gérondif نمی‌سازد.,fa,,ADV-L09-MC01,ADV-L09-MC01,ADV-L09-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b046-q001""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B046-Q002,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,Quelle est la forme correcte du gérondif de « faire » ?,fr,en faire,en faisant,faisant,en fait,fr,B,"« faire » donne le participe présent « faisant » ; avec « en », on obtient « en faisant ».",این گزینه نادرست است. این مصدر است، نه gérondif.,"این گزینه پاسخ درست است. « faire » donne le participe présent « faisant » ; avec « en », on obtient « en faisant ».",این گزینه نادرست است. بدون « en » فقط participe présent است.,این گزینه نادرست است. « fait » participe passé است.,fa,ADV-L09-MC01,,ADV-L09-MC01,ADV-L09-MC01,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b046-q002""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B046-Q003,1,ADV-L09,ADV_GERUND,ADV-L09-ST01,ADV_L09_GERUND_FORM,[],CONJUGATION,"À partir de « nous recevons », choisissez le gérondif de « recevoir ».",fr,en recevoir,en recevoiant,en recevant,recevant,fr,C,"قاعده از صورت « nous » ساخته می‌شود: « recevons » → « recevant », سپس « en recevant ».",این گزینه نادرست است. مصدر پس از « en » نادرست است.,این گزینه نادرست است. ریشهٔ participe présent درست نیست؛ شکل صحیح « recevant » است.,"این گزینه پاسخ درست است. قاعده از صورت « nous » ساخته می‌شود: « recevons » → « recevant », سپس « en recevant ».",این گزینه نادرست است. بدون « en » gérondif کامل نیست.,fa,ADV-L09-MC01,ADV-L09-MC01,,ADV-L09-MC01,MEDIUM,0.5,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L09:book-p076-p077:gerund-form,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,"[""ADV"",""L09"",""gerondif"",""ADV_L09_GERUND_FORM"",""b046-q003""]",,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
